frame,cls,range_cm
586,cup,120
587,bowl,120
587,cup,120
587,cup,120
588,bowl,120
588,cup,120
588,cup,120
589,bowl,120
589,cup,120
589,cup,120
590,bowl,120
590,cup,120
590,cup,120
591,bowl,120
591,cup,120
591,cup,120
592,bowl,120
592,cup,120
592,cup,120
593,bowl,120
593,cup,120
594,bowl,120
594,cup,120
595,bowl,120
595,cup,120
596,bowl,120
596,cup,120
597,bowl,120
597,cup,120
598,bowl,120
598,cup,120
599,bowl,120
599,cup,120
599,cup,120
600,bowl,120
600,cup,120
600,cup,120
601,bowl,120
601,cup,120
601,cup,120
602,bowl,120
602,cup,120
602,cup,120
603,bowl,120
603,cup,120
604,bowl,120
604,cup,120
605,bowl,120
605,cup,120
605,cup,120
606,bowl,120
606,cup,120
606,cup,120
607,bowl,120
607,cup,120
608,bowl,120
608,cup,120
608,cup,120
609,bowl,120
609,cup,120
610,bowl,120
610,cup,120
611,bowl,120
611,cup,120
612,bowl,120
612,cup,120
613,bowl,120
613,cup,120
614,bowl,120
614,cup,120
615,bowl,120
615,cup,120
616,bowl,120
616,cup,120
617,bowl,120
617,cup,120
617,cup,120
618,bowl,120
618,cup,120
618,cup,120
619,bowl,120
619,cup,120
620,bowl,120
620,cup,120
621,bowl,120
621,cup,120
621,cup,120
622,bowl,120
622,cup,120
623,bowl,120
623,cup,120
624,bowl,120
624,cup,120
624,cup,120
625,bowl,120
625,cup,120
625,cup,120
626,bowl,120
626,cup,120
627,bowl,120
627,cup,120
628,bowl,120
628,cup,120
628,cup,120
629,bowl,120
629,cup,120
630,bowl,120
630,cup,120
631,bowl,120
631,cup,120
632,bowl,120
632,cup,120
633,bowl,120
633,cup,120
634,bowl,120
634,cup,120
635,bowl,120
635,cup,120
636,bowl,120
636,cup,120
637,bowl,120
637,cup,120
638,bowl,120
638,cup,120
639,bowl,120
639,cup,120
640,bowl,120
640,cup,120
641,bowl,120
641,cup,120
642,bowl,120
642,cup,120
643,bowl,120
643,cup,120
643,cup,120
644,bowl,120
644,cup,120
644,cup,120
645,bowl,120
645,cup,120
645,cup,120
646,bowl,120
646,cup,120
646,cup,120
647,bowl,120
647,cup,120
647,cup,120
648,bowl,120
648,cup,120
648,cup,120
649,bowl,120
649,cup,120
649,cup,120
650,bowl,120
650,cup,120
650,cup,120
651,bowl,120
651,cup,120
651,cup,120
652,bowl,120
652,cup,120
653,bowl,120
653,cup,120
654,bowl,120
654,cup,120
655,bowl,120
655,cup,120
655,cup,120
656,bowl,120
656,cup,120
656,cup,120
657,bowl,120
657,cup,120
657,cup,120
658,bowl,120
658,cup,120
659,bowl,120
659,cup,120
660,bowl,120
660,cup,120
661,bowl,120
661,cup,120
662,bowl,120
662,cup,120
663,bowl,120
663,cup,120
664,bowl,120
664,cup,120
665,bowl,120
665,cup,120
666,bowl,120
666,cup,120
667,bowl,120
667,cup,120
668,bowl,120
668,cup,120
669,bowl,120
669,cup,120
670,bowl,120
670,cup,120
671,bowl,120
671,cup,120
672,bowl,120
672,cup,120
673,bowl,120
673,cup,120
674,bowl,120
674,cup,120
675,bowl,120
675,cup,120
676,bowl,120
676,cup,120
677,bowl,120
677,cup,120
678,bowl,120
678,cup,120
679,bowl,120
679,cup,120
680,bowl,120
680,cup,120
681,bowl,120
681,cup,120
682,bowl,120
682,cup,120
683,bowl,120
683,cup,120
684,bowl,120
684,cup,120
685,bowl,120
685,cup,120
686,bowl,120
686,cup,120
687,bowl,120
687,cup,120
688,bowl,120
688,cup,120
689,bowl,120
689,cup,120
690,bowl,120
690,cup,120
691,bowl,120
691,cup,120
692,bowl,120
692,cup,120
693,bowl,120
693,cup,120
694,bowl,120
694,cup,120
695,bowl,120
695,cup,120
696,bowl,120
696,cup,120
697,bowl,120
697,cup,120
698,bowl,120
698,cup,120
699,bowl,120
699,cup,120
700,bowl,120
700,cup,120
701,bowl,120
701,cup,120
702,bowl,120
702,cup,120
702,cup,120
703,bowl,120
703,cup,120
704,bowl,120
704,cup,120
705,bowl,120
705,cup,120
705,cup,120
706,bowl,120
706,cup,120
707,bowl,120
707,cup,120
708,bowl,120
708,cup,120
709,bowl,120
709,cup,120
710,bowl,120
710,cup,120
711,bowl,120
711,cup,120
712,bowl,120
712,cup,120
713,bowl,120
713,cup,120
714,bowl,120
714,cup,120
715,bowl,120
715,cup,120
716,bowl,120
716,cup,120
717,bowl,120
717,cup,120
718,bowl,120
718,cup,120
719,bowl,120
719,cup,120
720,bowl,120
720,cup,120
721,bowl,120
721,cup,120
722,bowl,120
722,cup,120
723,bowl,120
723,cup,120
724,bowl,120
724,cup,120
725,bowl,120
725,cup,120
726,bowl,120
726,cup,120
727,bowl,120
727,cup,120
728,bowl,120
728,cup,120
729,bowl,120
729,cup,120
730,bowl,120
730,cup,120
731,bowl,120
731,cup,120
732,bowl,120
732,cup,120
733,bowl,120
733,cup,120
734,bowl,120
734,cup,120
735,bowl,120
735,cup,120
736,bowl,120
736,cup,120
737,bowl,120
737,cup,120
738,bowl,120
738,cup,120
739,bowl,120
739,cup,120
740,bowl,120
740,cup,120
741,bowl,120
741,cup,120
742,bowl,120
742,cup,120
742,cup,120
743,bowl,120
743,cup,120
744,bowl,120
744,cup,120
745,bowl,120
745,cup,120
746,bowl,120
746,cup,120
747,bowl,120
747,cup,120
747,cup,120
748,bowl,120
748,cup,120
749,bowl,120
749,cup,120
750,bowl,120
750,cup,120
750,cup,120
751,bowl,120
751,cup,120
751,cup,120
752,bowl,120
752,cup,120
752,cup,120
753,bowl,120
753,cup,120
753,cup,120
754,bowl,120
754,cup,120
755,bowl,120
755,cup,120
755,cup,120
756,bowl,120
756,cup,120
756,cup,120
757,bowl,120
757,cup,120
757,cup,120
758,bowl,120
758,cup,120
759,bowl,120
759,cup,120
759,cup,120
760,bowl,120
760,cup,120
760,cup,120
761,bowl,120
761,cup,120
762,bowl,120
762,cup,120
763,bowl,120
763,cup,120
764,bowl,120
764,cup,120
765,bowl,120
765,cup,120
766,bowl,120
766,cup,120
767,bowl,120
767,cup,120
768,bowl,120
768,cup,120
769,bowl,120
769,cup,120
770,bowl,120
770,cup,120
771,bowl,120
771,cup,120
772,bowl,120
772,cup,120
773,bowl,120
773,cup,120
774,bowl,120
774,cup,120
774,cup,120
775,bowl,120
775,cup,120
775,cup,120
776,bowl,120
776,cup,120
776,cup,120
777,bowl,120
777,cup,120
778,bowl,120
778,cup,120
779,bowl,120
779,cup,120
780,bowl,120
780,cup,120
780,cup,120
781,bowl,120
781,cup,120
782,bowl,120
782,cup,120
783,bowl,120
783,cup,120
783,cup,120
784,bowl,120
784,cup,120
784,cup,120
785,bowl,120
785,cup,120
785,cup,120
786,bowl,120
786,cup,120
786,cup,120
787,bowl,120
787,cup,120
787,cup,120
788,bowl,120
788,cup,120
789,bowl,120
789,cup,120
789,cup,120
790,bowl,120
790,cup,120
790,cup,120
791,bowl,120
791,cup,120
792,bowl,120
792,cup,120
793,bowl,120
793,cup,120
794,bowl,120
794,cup,120
795,bowl,120
795,cup,120
796,bowl,120
796,cup,120
797,bowl,120
797,cup,120
798,bowl,120
798,cup,120
798,cup,120
799,bowl,120
799,cup,120
800,bowl,120
800,cup,120
801,bowl,120
801,cup,120
801,cup,120
802,bowl,120
802,cup,120
803,bowl,120
803,cup,120
804,bowl,120
804,cup,120
805,bowl,120
805,cup,120
805,cup,120
806,bowl,120
806,cup,120
806,cup,120
807,bowl,120
807,cup,120
808,bowl,120
808,cup,120
809,bowl,120
809,cup,120
810,bowl,120
810,cup,120
811,bowl,120
811,cup,120
812,bowl,120
812,cup,120
813,bowl,120
813,cup,120
814,bowl,120
814,cup,120
815,bowl,120
815,cup,120
816,bowl,120
816,cup,120
817,bowl,120
817,cup,120
818,bowl,120
818,cup,120
819,bowl,120
819,cup,120
820,bowl,120
820,cup,120
821,bowl,120
821,cup,120
822,bowl,120
822,cup,120
822,cup,120
823,bowl,120
823,cup,120
823,cup,120
824,bowl,120
824,cup,120
824,cup,120
825,bowl,120
825,cup,120
826,bowl,120
826,cup,120
827,bowl,120
827,cup,120
828,bowl,120
828,cup,120
829,bowl,120
829,cup,120
830,bowl,120
830,cup,120
831,bowl,120
831,cup,120
832,bowl,120
832,cup,120
833,bowl,120
833,cup,120
834,bowl,120
834,cup,120
835,bowl,120
835,cup,120
836,bowl,120
836,cup,120
837,bowl,120
837,cup,120
838,bowl,120
838,cup,120
838,cup,120
839,bowl,120
839,cup,120
839,cup,120
840,bowl,120
840,cup,120
841,bowl,120
841,cup,120
841,cup,120
842,bowl,120
842,cup,120
842,cup,120
843,bowl,120
843,cup,120
843,cup,120
844,bowl,120
844,cup,120
844,cup,120
845,bowl,120
845,cup,120
845,cup,120
846,bowl,120
846,cup,120
846,cup,120
847,bowl,120
847,cup,120
847,cup,120
848,bowl,120
848,cup,120
849,bowl,120
849,cup,120
849,cup,120
850,bowl,120
850,cup,120
851,bowl,120
851,cup,120
852,bowl,120
852,cup,120
853,bowl,120
853,cup,120
854,bowl,120
854,cup,120
855,bowl,120
855,cup,120
856,bowl,120
856,cup,120
857,bowl,120
857,cup,120
857,cup,120
858,bowl,120
858,cup,120
858,cup,120
859,bowl,120
859,cup,120
859,cup,120
860,bowl,120
860,cup,120
860,cup,120
861,bowl,120
861,cup,120
862,bowl,120
862,cup,120
862,cup,120
863,bowl,120
863,cup,120
864,bowl,120
864,cup,120
865,bowl,120
865,cup,120
866,bowl,120
866,cup,120
867,bowl,120
867,cup,120
868,bowl,120
868,cup,120
869,bowl,120
869,cup,120
870,bowl,120
870,cup,120
870,cup,120
871,bowl,120
871,cup,120
872,bowl,120
872,cup,120
872,cup,120
873,bowl,120
873,cup,120
874,bowl,120
874,cup,120
875,bowl,120
875,cup,120
876,bowl,120
876,cup,120
877,bowl,120
877,cup,120
878,bowl,120
878,cup,120
879,bowl,120
879,cup,120
880,bowl,120
880,cup,120
881,bowl,120
881,cup,120
882,bowl,120
882,cup,120
883,bowl,120
883,cup,120
884,bowl,120
884,cup,120
885,bowl,120
885,cup,120
886,bowl,120
886,cup,120
887,bowl,120
887,cup,120
888,bowl,120
888,cup,120
889,bowl,120
889,cup,120
889,cup,120
890,bowl,120
890,cup,120
891,bowl,120
891,cup,120
892,bowl,120
892,cup,120
893,bowl,120
893,cup,120
894,bowl,120
894,cup,120
895,bowl,120
895,cup,120
896,bowl,120
896,cup,120
897,bowl,120
897,cup,120
898,bowl,120
898,cup,120
899,bowl,120
899,cup,120
900,bowl,120
900,cup,120
901,bowl,120
901,cup,120
